narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,split,noun_class_key,verb_class_key
P02_12_301,P02,P02_12,00:18:13.210,00:18:12.14,00:18:13.14,65528,65588,put olive oil bottle,put,1,bottle:oil,15,['bottle:oil'],[15],validation,bottle,put
P02_12_302,P02,P02_12,00:18:16.309,00:18:13.68,00:18:19.39,65620,65963,open jar,open,3,jar,40,['jar'],[40],validation,jar,open
P02_12_303,P02,P02_12,00:18:20.919,00:18:19.49,00:18:20.97,65969,66058,scoop thyme,scoop,16,thyme,215,['thyme'],[215],validation,thyme,scoop
P02_12_304,P02,P02_12,00:18:22.039,00:18:21.07,00:18:21.90,66064,66114,put thyme in tray,put-in,5,thyme,215,"['thyme', 'tray']","[215, 35]",validation,thyme,insert
P02_12_306,P02,P02_12,00:18:25.830,00:18:22.99,00:18:28.80,66179,66528,mix thyme and olive oil in plate,mix,10,thyme,215,"['thyme', 'oil:olive', 'plate']","[215, 31, 2]",validation,thyme,mix
P02_12_307,P02,P02_12,00:18:31.129,00:18:28.90,00:18:30.46,66534,66627,scoop thyme and olive oil using hand,scoop,16,thyme,215,"['thyme', 'oil:olive', 'hand']","[215, 31, 11]",validation,thyme,scoop
P02_12_308,P02,P02_12,00:18:33.809,00:18:29.89,00:18:33.74,66593,66824,put thyme and olive oil on dough,put-on,1,thyme,215,"['thyme', 'oil:olive', 'dough']","[215, 31, 25]",validation,thyme,put
P02_12_309,P02,P02_12,00:18:37.950,00:18:33.68,00:18:34.35,66820,66861,scoop thyme and olive oil using hand,scoop,16,thyme,215,"['thyme', 'oil:olive', 'hand']","[215, 31, 11]",validation,thyme,scoop
P02_12_31,P02,P02_12,00:01:23.229,00:01:21.57,00:01:24.25,4894,5055,close yoghurt,close,4,yoghurt,98,['yoghurt'],[98],validation,yoghurt,close
P02_12_310,P02,P02_12,00:18:40.499,00:18:35.79,00:18:42.97,66947,67378,put thyme and olive oil on dough,put-on,1,thyme,215,"['thyme', 'oil:olive', 'dough']","[215, 31, 25]",validation,thyme,put
P02_12_311,P02,P02_12,00:18:45.029,00:18:44.16,00:18:45.05,67449,67503,pick up tray,pick-up,0,tray,35,['tray'],[35],validation,tray,take
P02_12_312,P02,P02_12,00:18:43.629,00:18:44.42,00:18:50.63,67465,67837,put plate,put,1,plate,2,['plate'],[2],validation,plate,put
P02_12_313,P02,P02_12,00:18:53.019,00:18:52.33,00:18:53.43,67939,68005,pick up olive oil bottle,pick-up,0,bottle:oil,15,['bottle:oil'],[15],validation,bottle,take
P02_12_314,P02,P02_12,00:18:54.529,00:18:53.49,00:18:56.29,68009,68177,pour olive oil into plate,pour-into,9,oil:olive,31,"['oil:olive', 'plate']","[31, 2]",validation,oil,pour
P02_12_315,P02,P02_12,00:18:55.980,00:18:56.09,00:18:57.08,68165,68224,return bottle,return,1,bottle,15,['bottle'],[15],validation,bottle,put
P02_12_316,P02,P02_12,00:18:59.220,00:18:57.38,00:18:58.34,68242,68300,hold plate,hold,34,plate,2,['plate'],[2],validation,plate,hold
P02_12_317,P02,P02_12,00:19:02.299,00:18:58.39,00:18:59.16,68303,68349,get thyme,get,0,thyme,215,['thyme'],[215],validation,thyme,take
P02_12_318,P02,P02_12,00:19:03.720,00:19:00.51,00:19:02.76,68430,68565,mix thyme in plate,mix-in,10,thyme,215,"['thyme', 'plate']","[215, 2]",validation,thyme,mix
P02_12_319,P02,P02_12,00:19:05.450,00:19:02.86,00:19:03.46,68571,68607,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31],validation,oil,take
P02_12_32,P02,P02_12,00:01:22.229,00:01:21.63,00:01:24.36,4897,5061,put yoghurt,put,1,yoghurt,98,['yoghurt'],[98],validation,yoghurt,put
P02_12_320,P02,P02_12,00:19:06.840,00:19:03.33,00:19:05.70,68599,68742,add olive,add,46,olive,83,['olive'],[83],validation,olive,add
P02_12_321,P02,P02_12,00:19:07.850,00:19:05.55,00:19:11.28,68733,69076,mix olive oil and thyme,mix,10,oil:olive,31,"['oil:olive', 'thyme']","[31, 215]",validation,oil,mix
P02_12_322,P02,P02_12,00:19:09.960,00:19:07.45,00:19:08.67,68847,68920,pick up plate,pick-up,0,plate,2,['plate'],[2],validation,plate,take
P02_12_323,P02,P02_12,00:19:11.159,00:19:08.67,00:19:11.31,68920,69078,hold plate,hold,34,plate,2,['plate'],[2],validation,plate,hold
P02_12_324,P02,P02_12,00:19:12.539,00:19:12.45,00:19:14.95,69147,69297,scoop olive oil and thyme,scoop,16,oil:olive,31,"['oil:olive', 'thyme']","[31, 215]",validation,oil,scoop
P02_12_325,P02,P02_12,00:19:14.779,00:19:12.68,00:19:15.47,69160,69328,put olive oil and thyme into dough,put-into,5,oil:olive,31,"['oil:olive', 'thyme', 'dough']","[31, 215, 25]",validation,oil,insert
P02_12_326,P02,P02_12,00:19:20.100,00:19:15.57,00:19:20.14,69334,69608,put mixture of olive oil and thyme onto dough,put-onto,1,mixture,71,"['mixture', 'oil:olive', 'thyme', 'dough']","[71, 31, 215, 25]",validation,mixture,put
P02_12_327,P02,P02_12,00:19:23.320,00:19:22.50,00:19:27.00,69750,70020,scoop olive oil and dough from plate,scoop-from,16,oil:olive,31,"['oil:olive', 'dough', 'plate']","[31, 25, 2]",validation,oil,scoop
P02_12_328,P02,P02_12,00:19:27.409,00:19:27.10,00:19:28.60,70026,70116,add olive oil and thyme to dough,add,46,oil:olive,31,"['oil:olive', 'thyme', 'dough']","[31, 215, 25]",validation,oil,add
P02_12_329,P02,P02_12,00:19:31.169,00:19:28.70,00:19:40.15,70122,70809,pour olive oil and thyme from plate to dough,pour-from,9,oil:olive,31,"['oil:olive', 'thyme', 'plate', 'dough']","[31, 215, 2, 25]",validation,oil,pour
P02_12_33,P02,P02_12,00:01:26.180,00:01:24.72,00:01:30.17,5083,5410,mix meat,mix,10,meat,28,['meat'],[28],validation,meat,mix
P02_12_330,P02,P02_12,00:19:41.529,00:19:41.15,00:19:43.21,70869,70992,put plate,put,1,plate,2,['plate'],[2],validation,plate,put
P02_12_331,P02,P02_12,00:19:44.320,00:19:42.03,00:19:52.92,70921,71575,scoop thyme using spoon,scoop,16,thyme,215,"['thyme', 'spoon']","[215, 1]",validation,thyme,scoop
P02_12_332,P02,P02_12,00:19:46.730,00:19:46.02,00:19:47.35,71161,71241,add thyme to dough,add,46,thyme,215,"['thyme', 'dough']","[215, 25]",validation,thyme,add
P02_12_333,P02,P02_12,00:19:50.309,00:19:49.54,00:19:51.84,71372,71510,pour thyme from plate to dough,pour-from,9,thyme,215,"['thyme', 'plate', 'dough']","[215, 2, 25]",validation,thyme,pour
P02_12_334,P02,P02_12,00:19:55.059,00:19:54.42,00:19:55.88,71665,71752,put plate in sink,put-in,5,plate,2,"['plate', 'sink']","[2, 63]",validation,plate,insert
P02_12_335,P02,P02_12,00:19:57.029,00:19:55.98,00:19:58.20,71758,71892,open tap,turn-on,6,tap,0,['tap'],[0],validation,tap,turn-on
P02_12_336,P02,P02_12,00:19:58.360,00:19:58.30,00:20:13.72,71898,72823,wash hands,wash,2,hand,11,['hand'],[11],validation,hand,wash
P02_12_337,P02,P02_12,00:20:14.730,00:20:13.82,00:20:16.92,72829,73015,pick up towel,pick-up,0,towel,52,['towel'],[52],validation,towel,take
P02_12_338,P02,P02_12,00:20:15.730,00:20:15.16,00:20:17.39,72909,73043,dry hands,dry,14,hand,11,['hand'],[11],validation,hand,dry
P02_12_339,P02,P02_12,00:20:20.090,00:20:18.68,00:20:23.21,73120,73392,open cupboard,open,3,cupboard,3,['cupboard'],[3],validation,cupboard,open
P02_12_34,P02,P02_12,00:01:29.630,00:01:29.61,00:01:37.51,5376,5850,stir meat with yoghurt and tahini,stir,10,meat,28,"['meat', 'yoghurt', 'tahini']","[28, 98, 47]",validation,meat,mix
P02_12_340,P02,P02_12,00:20:21.779,00:20:21.02,00:20:21.97,73261,73318,pick up pine nuts,pick-up,0,nut:pine,133,['nut:pine'],[133],validation,nut,take
P02_12_341,P02,P02_12,00:20:23.399,00:20:22.67,00:20:26.98,73360,73618,pour pine nuts into hand,pour-into,9,nut:pine,133,"['nut:pine', 'hand']","[133, 11]",validation,nut,pour
P02_12_342,P02,P02_12,00:20:27.619,00:20:26.62,00:20:28.12,73597,73687,place pine nuts,place,1,nut:pine,133,['nut:pine'],[133],validation,nut,put
P02_12_343,P02,P02_12,00:20:29.299,00:20:28.62,00:20:30.27,73717,73816,add pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133],validation,nut,add
P02_12_344,P02,P02_12,00:20:33.820,00:20:30.06,00:20:31.69,73803,73901,pick up pine nuts from hand,pick-up,0,nut:pine,133,"['nut:pine', 'hand']","[133, 11]",validation,nut,take
P02_12_345,P02,P02_12,00:20:35.990,00:20:31.79,00:20:36.89,73907,74213,put pine nuts on pie,put-on,1,nut:pine,133,"['nut:pine', 'pie']","[133, 137]",validation,nut,put
P02_12_346,P02,P02_12,00:20:38.509,00:20:36.99,00:20:41.66,74219,74499,put pine nuts on pie,put-on,1,nut:pine,133,"['nut:pine', 'pie']","[133, 137]",validation,nut,put
P02_12_347,P02,P02_12,00:20:43.159,00:20:42.05,00:20:44.55,74523,74673,pick up pine nuts bag,pick-up,0,bag:pine:nut,19,['bag:pine:nut'],[19],validation,bag,take
P02_12_348,P02,P02_12,00:20:46.059,00:20:45.15,00:20:48.15,74709,74889,pour pine nuts bag into hand,pour-into,9,bag:pine:nut,19,"['bag:pine:nut', 'hand']","[19, 11]",validation,bag,pour
P02_12_349,P02,P02_12,00:20:48.820,00:20:48.25,00:20:49.40,74895,74964,put pine nuts bag,put,1,bag:pine:nut,19,['bag:pine:nut'],[19],validation,bag,put
P02_12_35,P02,P02_12,00:01:42.680,00:01:42.02,00:01:43.58,6121,6214,open drawer,open,3,drawer,8,['drawer'],[8],validation,drawer,open
P02_12_350,P02,P02_12,00:20:53.749,00:20:49.81,00:20:52.94,74988,75176,add pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133],validation,nut,add
P02_12_351,P02,P02_12,00:20:50.899,00:20:50.03,00:20:52.75,75001,75165,add pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133],validation,nut,add
P02_12_352,P02,P02_12,00:21:06.019,00:20:54.09,00:21:07.59,75245,76055,add pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133],validation,nut,add
P02_12_353,P02,P02_12,00:21:02.070,00:21:02.04,00:21:05.20,75722,75912,add pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133],validation,nut,add
P02_12_354,P02,P02_12,00:20:58.600,00:21:06.47,00:21:08.37,75988,76102,add pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133],validation,nut,add
P02_12_355,P02,P02_12,00:21:10.429,00:21:09.37,00:21:10.26,76162,76215,pick up pine nuts bag,pick-up,0,bag:pine:nut,19,['bag:pine:nut'],[19],validation,bag,take
P02_12_356,P02,P02_12,00:21:12.039,00:21:10.89,00:21:14.19,76253,76451,pour pine nuts into hand,pour-into,9,nut:pine,133,"['nut:pine', 'hand']","[133, 11]",validation,nut,pour
P02_12_357,P02,P02_12,00:21:14.320,00:21:13.66,00:21:14.69,76419,76481,return pine nuts bag,return,1,bag:pine:nut,19,['bag:pine:nut'],[19],validation,bag,put
P02_12_358,P02,P02_12,00:21:16.379,00:21:15.46,00:21:18.59,76527,76715,add pine nuts on pie,add,46,nut:pine,133,"['nut:pine', 'pie']","[133, 137]",validation,nut,add
P02_12_359,P02,P02_12,00:21:19.629,00:21:18.59,00:21:21.69,76715,76901,add pine nuts to pie,add,46,nut:pine,133,['nut:pine'],[133],validation,nut,add
P02_12_36,P02,P02_12,00:01:44.990,00:01:44.11,00:01:44.86,6246,6291,get tupperware,get,0,tupperware,23,['tupperware'],[23],validation,box,take
P02_12_360,P02,P02_12,00:21:22.720,00:21:22.11,00:21:26.29,76926,77177,put pine nuts on pie,put-on,1,nut:pine,133,"['nut:pine', 'pie']","[133, 137]",validation,nut,put
P02_12_361,P02,P02_12,00:21:27.929,00:21:26.89,00:21:28.05,77213,77283,pick up pine nuts bag,pick-up,0,bag:pine:nut,19,['bag:pine:nut'],[19],validation,bag,take
P02_12_362,P02,P02_12,00:21:31.240,00:21:31.00,00:21:32.01,77460,77520,open fridge,open,3,fridge,12,['fridge'],[12],validation,fridge,open
P02_12_363,P02,P02_12,00:21:32.240,00:21:31.81,00:21:32.81,77508,77568,return bag,return,1,bag,19,['bag'],[19],validation,bag,put
P02_12_364,P02,P02_12,00:21:33.309,00:21:32.79,00:21:33.78,77567,77626,close fridge,close,4,fridge,12,['fridge'],[12],validation,fridge,close
P02_12_365,P02,P02_12,00:21:37.149,00:21:36.01,00:21:37.06,77760,77823,pick up towel,pick-up,0,towel,52,['towel'],[52],validation,towel,take
P02_12_366,P02,P02_12,00:21:39.220,00:21:38.11,00:21:39.11,77886,77946,pick up oven gloves,pick-up,0,glove:oven,60,['glove:oven'],[60],validation,glove,take
P02_12_367,P02,P02_12,00:21:41.230,00:21:40.43,00:21:41.40,78025,78084,open oven,open,3,oven,46,['oven'],[46],validation,oven,open
P02_12_368,P02,P02_12,00:21:45.929,00:21:41.75,00:21:46.47,78105,78388,remove oven tray,remove,12,tray:oven,35,['tray:oven'],[35],validation,tray,remove
P02_12_369,P02,P02_12,00:21:48.720,00:21:46.82,00:21:48.88,78409,78532,push oven tray,push,21,tray:oven,35,['tray:oven'],[35],validation,tray,press
P02_12_37,P02,P02_12,00:01:46.219,00:01:45.17,00:01:46.06,6310,6363,open drawer,open,3,drawer,8,['drawer'],[8],validation,drawer,open
P02_12_370,P02,P02_12,00:21:49.840,00:21:48.98,00:21:50.05,78538,78603,close oven,close,4,oven,46,['oven'],[46],validation,oven,close
P02_12_371,P02,P02_12,00:21:52.499,00:21:51.33,00:21:51.96,78679,78717,remove oven glove,remove,12,glove:oven,60,['glove:oven'],[60],validation,glove,remove
P02_12_38,P02,P02_12,00:01:47.869,00:01:46.56,00:01:47.56,6393,6453,get spoon,get,0,spoon,1,['spoon'],[1],validation,spoon,take
P02_12_39,P02,P02_12,00:01:48.869,00:01:47.70,00:01:49.29,6462,6557,close drawer,close,4,drawer,8,['drawer'],[8],validation,drawer,close
P02_12_4,P02,P02_12,00:00:10.090,00:00:09.25,00:00:09.86,555,591,open herb,open,3,herb,62,['herb'],[62],validation,leaf,open
P02_12_40,P02,P02_12,00:01:52.330,00:01:51.05,00:01:52.76,6663,6765,open tupperware,open,3,tupperware,23,['tupperware'],[23],validation,box,open
P02_12_41,P02,P02_12,00:01:55.219,00:01:53.36,00:01:54.61,6801,6876,pick up meat,pick-up,0,meat,28,['meat'],[28],validation,meat,take
P02_12_42,P02,P02_12,00:01:56.409,00:01:54.33,00:01:55.49,6859,6929,put meat in tupperware,put-in,5,meat,28,"['meat', 'tupperware']","[28, 23]",validation,meat,insert
P02_12_43,P02,P02_12,00:01:57.780,00:01:55.50,00:01:57.25,6930,7035,pick up meat,pick-up,0,meat,28,['meat'],[28],validation,meat,take
P02_12_44,P02,P02_12,00:01:58.780,00:01:57.35,00:01:58.65,7041,7119,put meat in tupperware,put-in,5,meat,28,"['meat', 'tupperware']","[28, 23]",validation,meat,insert
P02_12_45,P02,P02_12,00:02:00.890,00:01:58.84,00:02:01.04,7130,7262,pick up meat,pick-up,0,meat,28,['meat'],[28],validation,meat,take
P02_12_46,P02,P02_12,00:02:01.890,00:02:01.09,00:02:02.46,7265,7347,put in tupperware,put-in,5,tupperware,23,['tupperware'],[23],validation,box,insert
P02_12_47,P02,P02_12,00:02:04.030,00:02:02.56,00:02:04.25,7353,7455,pick up meat,pick-up,0,meat,28,['meat'],[28],validation,meat,take
P02_12_48,P02,P02_12,00:02:05.030,00:02:04.35,00:02:05.76,7461,7545,put in tupperware,put-in,5,tupperware,23,['tupperware'],[23],validation,box,insert
P02_12_49,P02,P02_12,00:02:06.310,00:02:05.86,00:02:06.72,7551,7603,put spoon,put,1,spoon,1,['spoon'],[1],validation,spoon,put
P02_12_5,P02,P02_12,00:00:15.740,00:00:10.10,00:00:14.64,606,878,sprinkle herb on meat,sprinkle,42,herb,62,"['herb', 'meat']","[62, 28]",validation,leaf,sprinkle
P02_12_50,P02,P02_12,00:02:07.869,00:02:06.82,00:02:09.11,7609,7746,close tupperware,close,4,tupperware,23,['tupperware'],[23],validation,box,close
P02_12_51,P02,P02_12,00:02:10.149,00:02:09.64,00:02:10.75,7778,7845,put tupperware away,put,1,tupperware,23,['tupperware'],[23],validation,box,put
P02_12_52,P02,P02_12,00:02:11.400,00:02:10.68,00:02:11.43,7840,7885,hold pan,hold,34,pan,5,['pan'],[5],validation,pan,hold
P02_12_53,P02,P02_12,00:02:13.800,00:02:12.03,00:02:17.71,7921,8262,stir meat with tahini and yoghurt,stir,10,meat,28,"['meat', 'tahini', 'yoghurt']","[28, 47, 98]",validation,meat,mix
P02_12_54,P02,P02_12,00:02:20.380,00:02:17.81,00:02:26.90,8268,8814,mixing meat,mix,10,meat,28,['meat'],[28],validation,meat,mix
P02_12_55,P02,P02_12,00:02:28.860,00:02:27.52,00:02:31.53,8851,9091,open yoghurt,open,3,yoghurt,98,['yoghurt'],[98],validation,yoghurt,open
P02_12_56,P02,P02_12,00:02:31.980,00:02:31.63,00:02:33.86,9097,9231,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],validation,spoon,take
P02_12_57,P02,P02_12,00:02:34.180,00:02:33.96,00:02:35.94,9237,9356,scoop yoghurt,scoop,16,yoghurt,98,['yoghurt'],[98],validation,yoghurt,scoop
P02_12_58,P02,P02_12,00:02:36.160,00:02:36.04,00:02:37.65,9362,9459,pour yoghurt,pour,9,yoghurt,98,['yoghurt'],[98],validation,yoghurt,pour
P02_12_59,P02,P02_12,00:02:37.910,00:02:37.50,00:02:38.81,9450,9528,put spoon,put,1,spoon,1,['spoon'],[1],validation,spoon,put
P02_12_6,P02,P02_12,00:00:11.760,00:00:14.70,00:00:20.20,882,1212,sprinkle herb on meat,sprinkle,42,herb,62,"['herb', 'meat']","[62, 28]",validation,leaf,sprinkle
P02_12_60,P02,P02_12,00:02:38.910,00:02:38.04,00:02:39.82,9482,9589,put yoghurt,put,1,yoghurt,98,['yoghurt'],[98],validation,yoghurt,put
P02_12_61,P02,P02_12,00:02:40.500,00:02:39.79,00:02:41.83,9587,9709,hold pan,hold,34,pan,5,['pan'],[5],validation,pan,hold
P02_12_62,P02,P02_12,00:02:41.830,00:02:40.54,00:02:48.68,9632,10120,stir meat with yoghurt,stir,10,meat,28,"['meat', 'yoghurt']","[28, 98]",validation,meat,mix
P02_12_63,P02,P02_12,00:02:51.290,00:02:46.30,00:03:00.41,9978,10824,still stirring meat,stir,10,meat,28,['meat'],[28],validation,meat,mix
P02_12_64,P02,P02_12,00:03:02.250,00:03:00.95,00:03:02.70,10857,10962,taste meat mix,taste,35,mix:meat,28,['mix:meat'],[28],validation,meat,eat
P02_12_65,P02,P02_12,00:03:04.580,00:03:02.80,00:03:06.80,10968,11208,stir meat,stir,10,meat,28,['meat'],[28],validation,meat,mix
P02_12_66,P02,P02_12,00:03:07.730,00:03:06.82,00:03:07.40,11209,11244,pick up pan,pick-up,0,pan,5,['pan'],[5],validation,pan,take
P02_12_67,P02,P02_12,00:03:10.200,00:03:09.62,00:03:10.97,11377,11458,put pan,put,1,pan,5,['pan'],[5],validation,pan,put
P02_12_68,P02,P02_12,00:03:12.950,00:03:11.32,00:03:13.10,11479,11586,move pan,move,11,pan,5,['pan'],[5],validation,pan,move
P02_12_69,P02,P02_12,00:03:16.590,00:03:15.77,00:03:17.27,11746,11836,open cupboard,open,3,cupboard,3,['cupboard'],[3],validation,cupboard,open
P02_12_7,P02,P02_12,00:00:21.509,00:00:21.59,00:00:23.12,1295,1387,close herb,close,4,herb,62,['herb'],[62],validation,leaf,close
P02_12_70,P02,P02_12,00:03:26.230,00:03:18.87,00:03:24.62,11932,12277,pick up tray,pick-up,0,tray,35,['tray'],[35],validation,tray,take
P02_12_71,P02,P02_12,00:03:22.730,00:03:25.15,00:03:27.72,12309,12463,pick up tray,pick-up,0,tray,35,['tray'],[35],validation,tray,take
P02_12_72,P02,P02_12,00:03:33.510,00:03:30.96,00:03:34.38,12657,12862,move bags,move,11,bag,19,['bag'],[19],validation,bag,move
P02_12_73,P02,P02_12,00:03:35.120,00:03:34.47,00:03:35.75,12868,12945,close cupboard,close,4,cupboard,3,['cupboard'],[3],validation,cupboard,close
P02_12_74,P02,P02_12,00:03:36.200,00:03:35.73,00:03:37.07,12943,13024,pick up tray,pick-up,0,tray,35,['tray'],[35],validation,tray,take
P02_12_75,P02,P02_12,00:03:39.150,00:03:37.94,00:03:40.17,13076,13210,put tray,put,1,tray,35,['tray'],[35],validation,tray,put
P02_12_76,P02,P02_12,00:03:41.320,00:03:40.13,00:03:41.98,13207,13318,put tray,put,1,tray,35,['tray'],[35],validation,tray,put
P02_12_77,P02,P02_12,00:03:45.360,00:03:44.45,00:03:45.46,13467,13527,pick up open cupboard,pick-up,0,cupboard:open,3,['cupboard:open'],[3],validation,cupboard,take
P02_12_78,P02,P02_12,00:03:51.150,00:03:49.69,00:03:51.39,13781,13883,return tray,return,1,tray,35,['tray'],[35],validation,tray,put
P02_12_79,P02,P02_12,00:03:57.430,00:03:51.02,00:03:57.89,13861,14273,pick another tray,pick,0,tray,35,['tray'],[35],validation,tray,take
P02_12_8,P02,P02_12,00:00:23.270,00:00:22.90,00:00:24.15,1374,1449,put herb,put,1,herb,62,['herb'],[62],validation,leaf,put
P02_12_80,P02,P02_12,00:03:58.430,00:03:57.88,00:03:58.50,14272,14310,remove lid,remove,12,lid,6,['lid'],[6],validation,lid,remove
P02_12_81,P02,P02_12,00:03:59.430,00:03:58.48,00:03:59.22,14308,14353,put lid,put,1,lid,6,['lid'],[6],validation,lid,put
P02_12_82,P02,P02_12,00:04:00.620,00:03:59.83,00:04:00.83,14389,14449,close cupboard,close,4,cupboard,3,['cupboard'],[3],validation,cupboard,close
P02_12_83,P02,P02_12,00:04:02.510,00:04:00.72,00:04:02.85,14443,14571,shake tray,shake,15,tray,35,['tray'],[35],validation,tray,shake
P02_12_84,P02,P02_12,00:04:06.540,00:04:06.24,00:04:07.00,14774,14820,move tray,move,11,tray,35,['tray'],[35],validation,tray,move
P02_12_85,P02,P02_12,00:04:07.730,00:04:07.63,00:04:08.79,14857,14927,put tray,put,1,tray,35,['tray'],[35],validation,tray,put
P02_12_86,P02,P02_12,00:04:08.730,00:04:14.48,00:04:15.98,15268,15358,pick up plate,pick-up,0,plate,2,['plate'],[2],validation,plate,take
P02_12_87,P02,P02_12,00:04:22.389,00:04:20.24,00:04:22.24,15614,15734,move can,move,11,can,61,['can'],[61],validation,can,move
P02_12_88,P02,P02_12,00:04:25.210,00:04:22.95,00:04:25.13,15777,15907,get thyme,get,0,thyme,215,['thyme'],[215],validation,thyme,take
P02_12_89,P02,P02_12,00:04:27.740,00:04:27.48,00:04:27.98,16048,16078,put plate,put,1,plate,2,['plate'],[2],validation,plate,put
P02_12_9,P02,P02_12,00:00:27.619,00:00:27.00,00:00:28.00,1620,1680,open drawer,open,3,drawer,8,['drawer'],[8],validation,drawer,open
P02_12_90,P02,P02_12,00:04:28.740,00:04:27.94,00:04:28.69,16076,16121,put thyme,put,1,thyme,215,['thyme'],[215],validation,thyme,put
P02_12_91,P02,P02_12,00:04:30.300,00:04:31.29,00:04:32.29,16277,16337,set off timer,set-off,53,timer,111,['timer'],[111],validation,alarm,set
P02_12_92,P02,P02_12,00:04:34.409,00:04:32.91,00:04:34.51,16374,16470,open oven,open,3,oven,46,['oven'],[46],validation,oven,open
P02_12_93,P02,P02_12,00:04:35.719,00:04:34.41,00:04:35.58,16464,16534,pull drawer,pull,31,drawer,8,['drawer'],[8],validation,drawer,pull
